order_id,order_date,customer_id,region,customer_type,product_id,product_name,category,quantity,unit_price,discount_pct,revenue,cost,profit
O005925,2026-04-30,C0192,West,Online,P0005,Laptop Stand,Electronics,4,108.18,0.0,432.72,259.64,173.08
O005926,2026-04-30,C0338,East,Retail,P0013,Backpack,Apparel,5,282.71,0.0,1413.55,1003.7,409.85
O005927,2026-05-01,C0393,North,Retail,P0017,Standing Desk,Office Supplies,1,143.29,0.0,143.29,86.95,56.34
O005928,2026-05-01,C0386,North,Online,P0013,Backpack,Apparel,6,282.71,0.15,1441.82,1204.44,237.38
O005929,2026-05-01,C0123,West,Retail,P0020,Monitor Arm,Office Supplies,2,193.94,0.05,368.49,258.8,109.69
O005930,2026-05-01,C0359,North,Retail,P0012,Denim Jacket,Apparel,4,97.06,0.0,388.24,227.28,160.96
O005931,2026-05-01,C0307,North,Online,P0005,Laptop Stand,Electronics,5,108.18,0.1,486.81,324.55,162.26
O005932,2026-05-01,C0073,North,Retail,P0007,Blender,Home & Kitchen,6,121.55,0.05,692.83,532.56,160.27
O005933,2026-05-01,C0208,West,Online,P0013,Backpack,Apparel,5,282.71,0.0,1413.55,1003.7,409.85
O005934,2026-05-01,C0046,North,Online,P0013,Backpack,Apparel,2,282.71,0.15,480.61,401.48,79.13
O005935,2026-05-01,C0046,North,Online,P0014,Sunglasses,Apparel,2,226.65,0.1,407.97,237.92,170.05
O005936,2026-05-01,C0322,East,Retail,P0001,Wireless Earbuds,Electronics,4,46.85,0.1,168.66,96.72,71.94
O005937,2026-05-02,C0133,North,Retail,P0005,Laptop Stand,Electronics,5,108.18,0.0,540.9,324.55,216.35
O005938,2026-05-02,C0065,North,Retail,P0010,Coffee Maker,Home & Kitchen,7,276.64,0.1,1742.83,1437.94,304.89
O005939,2026-05-02,C0364,West,Retail,P0002,Smart Watch,Electronics,1,189.4,0.05,179.93,100.94,78.99
O005940,2026-05-02,C0072,East,Retail,P0018,Notebook Set,Office Supplies,4,171.61,0.05,652.12,342.28,309.84
O005941,2026-05-02,C0099,South,Wholesale,P0011,Running Shoes,Apparel,7,291.03,0.15,1731.63,947.24,784.39
O005942,2026-05-02,C0109,East,Online,P0010,Coffee Maker,Home & Kitchen,1,276.64,0.1,248.98,205.42,43.56
O005943,2026-05-02,C0020,South,Retail,P0020,Monitor Arm,Office Supplies,7,193.94,0.0,1357.58,905.8,451.78
O005944,2026-05-02,C0018,West,Wholesale,P0009,Vacuum Cleaner,Home & Kitchen,5,86.66,0.05,411.63,266.2,145.43
O005945,2026-05-02,C0077,North,Wholesale,P0006,Air Fryer,Home & Kitchen,2,298.69,0.0,597.38,304.0,293.38
O005946,2026-05-03,C0065,North,Retail,P0017,Standing Desk,Office Supplies,1,143.29,0.05,136.13,86.95,49.18
O005947,2026-05-03,C0268,West,Retail,P0012,Denim Jacket,Apparel,1,97.06,0.05,92.21,56.82,35.39
O005948,2026-05-03,C0134,East,Online,P0014,Sunglasses,Apparel,2,226.65,0.05,430.64,237.92,192.72
O005949,2026-05-03,C0013,East,Retail,P0013,Backpack,Apparel,1,282.71,0.0,282.71,200.74,81.97
O005950,2026-05-03,C0310,South,Wholesale,P0020,Monitor Arm,Office Supplies,3,193.94,0.1,523.64,388.2,135.44
O005951,2026-05-03,C0355,West,Wholesale,P0014,Sunglasses,Apparel,7,226.65,0.0,1586.55,832.72,753.83
O005952,2026-05-03,C0105,East,Wholesale,P0005,Laptop Stand,Electronics,5,108.18,0.0,540.9,324.55,216.35
O005953,2026-05-03,C0223,West,Wholesale,P0007,Blender,Home & Kitchen,1,121.55,0.15,103.32,88.76,14.56
O005954,2026-05-04,C0006,South,Retail,P0020,Monitor Arm,Office Supplies,1,193.94,0.1,174.55,129.4,45.15
O005955,2026-05-04,C0255,West,Retail,P0017,Standing Desk,Office Supplies,3,143.29,0.0,429.87,260.85,169.02
O005956,2026-05-04,C0374,West,Retail,P0001,Wireless Earbuds,Electronics,6,46.85,0.05,267.04,145.08,121.96
O005957,2026-05-04,C0216,North,Retail,P0017,Standing Desk,Office Supplies,4,143.29,0.0,573.16,347.8,225.36
O005958,2026-05-04,C0186,East,Online,P0004,Power Bank,Electronics,7,156.84,0.0,1097.88,799.68,298.2
O005959,2026-05-04,C0371,East,Wholesale,P0001,Wireless Earbuds,Electronics,4,46.85,0.0,187.4,96.72,90.68
O005960,2026-05-04,C0327,South,Online,P0015,Wallet,Apparel,1,245.76,0.0,245.76,149.83,95.93
O005961,2026-05-04,C0122,East,Retail,P0013,Backpack,Apparel,5,282.71,0.15,1201.52,1003.7,197.82
O005962,2026-05-04,C0200,North,Retail,P0005,Laptop Stand,Electronics,1,108.18,0.1,97.36,64.91,32.45
O005963,2026-05-04,C0264,South,Retail,P0009,Vacuum Cleaner,Home & Kitchen,2,86.66,0.05,164.65,106.48,58.17
O005964,2026-05-04,C0386,North,Online,P0016,Ergonomic Chair,Office Supplies,6,85.32,0.0,511.92,308.58,203.34
O005965,2026-05-04,C0390,West,Online,P0018,Notebook Set,Office Supplies,7,171.61,0.05,1141.21,598.99,542.22
O005966,2026-05-05,C0300,South,Retail,P0011,Running Shoes,Apparel,3,291.03,0.2,698.47,405.96,292.51
O005967,2026-05-05,C0234,North,Retail,P0017,Standing Desk,Office Supplies,7,143.29,0.05,952.88,608.65,344.23
O005968,2026-05-05,C0125,North,Retail,P0002,Smart Watch,Electronics,7,189.4,0.1,1193.22,706.58,486.64
O005969,2026-05-05,C0028,South,Wholesale,P0014,Sunglasses,Apparel,1,226.65,0.05,215.32,118.96,96.36
O005970,2026-05-05,C0149,North,Online,P0012,Denim Jacket,Apparel,1,97.06,0.0,97.06,56.82,40.24
O005971,2026-05-05,C0211,South,Wholesale,P0020,Monitor Arm,Office Supplies,5,193.94,0.1,872.73,647.0,225.73
O005972,2026-05-05,C0062,West,Wholesale,P0019,Desk Organizer,Office Supplies,3,260.68,0.05,742.94,512.85,230.09
O005973,2026-05-05,C0148,North,Online,P0019,Desk Organizer,Office Supplies,2,260.68,0.15,443.16,341.9,101.26
O005974,2026-05-05,C0032,West,Retail,P0006,Air Fryer,Home & Kitchen,3,298.69,0.0,896.07,456.0,440.07
O005975,2026-05-05,C0059,East,Online,P0007,Blender,Home & Kitchen,7,121.55,0.0,850.85,621.32,229.53
O005976,2026-05-06,C0190,East,Retail,P0011,Running Shoes,Apparel,7,291.03,0.0,2037.21,947.24,1089.97
O005977,2026-05-06,C0382,South,Wholesale,P0005,Laptop Stand,Electronics,3,108.18,0.15,275.86,194.73,81.13
O005978,2026-05-06,C0083,East,Retail,P0010,Coffee Maker,Home & Kitchen,7,276.64,0.1,1742.83,1437.94,304.89
O005979,2026-05-06,C0398,West,Retail,P0003,Bluetooth Speaker,Electronics,3,365.93,0.05,1042.9,645.99,396.91
O005980,2026-05-06,C0006,South,Retail,P0005,Laptop Stand,Electronics,1,108.18,0.1,97.36,64.91,32.45
O005981,2026-05-06,C0045,West,Retail,P0001,Wireless Earbuds,Electronics,1,46.85,0.05,44.51,24.18,20.33
O005982,2026-05-06,C0353,West,Wholesale,P0001,Wireless Earbuds,Electronics,3,46.85,0.0,140.55,72.54,68.01
O005983,2026-05-06,C0229,North,Wholesale,P0014,Sunglasses,Apparel,1,226.65,0.05,215.32,118.96,96.36
O005984,2026-05-07,C0357,North,Retail,P0017,Standing Desk,Office Supplies,7,143.29,0.0,1003.03,608.65,394.38
O005985,2026-05-07,C0373,West,Wholesale,P0018,Notebook Set,Office Supplies,6,171.61,0.15,875.21,513.42,361.79
O005986,2026-05-07,C0366,East,Online,P0015,Wallet,Apparel,2,245.76,0.15,417.79,299.66,118.13
O005987,2026-05-07,C0168,South,Retail,P0005,Laptop Stand,Electronics,7,108.18,0.1,681.53,454.37,227.16
O005988,2026-05-07,C0221,West,Online,P0007,Blender,Home & Kitchen,5,121.55,0.0,607.75,443.8,163.95
O005989,2026-05-08,C0136,South,Online,P0012,Denim Jacket,Apparel,7,97.06,0.2,543.54,397.74,145.8
O005990,2026-05-08,C0120,North,Online,P0010,Coffee Maker,Home & Kitchen,4,276.64,0.1,995.9,821.68,174.22
O005991,2026-05-08,C0072,East,Retail,P0006,Air Fryer,Home & Kitchen,6,298.69,0.0,1792.14,912.0,880.14
O005992,2026-05-08,C0200,North,Retail,P0001,Wireless Earbuds,Electronics,4,46.85,0.05,178.03,96.72,81.31
O005993,2026-05-08,C0245,West,Wholesale,P0020,Monitor Arm,Office Supplies,7,193.94,0.05,1289.7,905.8,383.9
O005994,2026-05-08,C0059,East,Online,P0011,Running Shoes,Apparel,7,291.03,0.05,1935.35,947.24,988.11
O005995,2026-05-08,C0011,West,Online,P0005,Laptop Stand,Electronics,2,108.18,0.0,216.36,129.82,86.54
O005996,2026-05-08,C0059,East,Online,P0009,Vacuum Cleaner,Home & Kitchen,1,86.66,0.1,77.99,53.24,24.75
O005997,2026-05-08,C0243,West,Wholesale,P0010,Coffee Maker,Home & Kitchen,5,276.64,0.2,1106.56,1027.1,79.46
O005998,2026-05-08,C0228,East,Online,P0002,Smart Watch,Electronics,5,189.4,0.1,852.3,504.7,347.6
O005999,2026-05-09,C0279,North,Retail,P0014,Sunglasses,Apparel,6,226.65,0.15,1155.92,713.76,442.16
O006000,2026-05-09,C0231,West,Wholesale,P0010,Coffee Maker,Home & Kitchen,7,276.64,0.05,1839.66,1437.94,401.72
O006001,2026-05-09,C0351,East,Online,P0010,Coffee Maker,Home & Kitchen,4,276.64,0.2,885.25,821.68,63.57
O006002,2026-05-09,C0297,East,Online,P0013,Backpack,Apparel,6,282.71,0.0,1696.26,1204.44,491.82
O006003,2026-05-09,C0166,South,Wholesale,P0002,Smart Watch,Electronics,4,189.4,0.05,719.72,403.76,315.96
O006004,2026-05-09,C0219,North,Retail,P0008,Cookware Set,Home & Kitchen,4,144.8,0.0,579.2,276.36,302.84
O006005,2026-05-09,C0273,South,Wholesale,P0018,Notebook Set,Office Supplies,6,171.61,0.05,978.18,513.42,464.76
O006006,2026-05-09,C0233,North,Online,P0013,Backpack,Apparel,7,282.71,0.0,1978.97,1405.18,573.79
O006007,2026-05-09,C0012,North,Retail,P0008,Cookware Set,Home & Kitchen,6,144.8,0.15,738.48,414.54,323.94
O006008,2026-05-09,C0020,South,Retail,P0007,Blender,Home & Kitchen,5,121.55,0.05,577.36,443.8,133.56
O006009,2026-05-09,C0389,West,Online,P0018,Notebook Set,Office Supplies,6,171.61,0.0,1029.66,513.42,516.24
O006010,2026-05-09,C0169,South,Online,P0005,Laptop Stand,Electronics,2,108.18,0.05,205.54,129.82,75.72
O006011,2026-05-09,C0040,East,Retail,P0014,Sunglasses,Apparel,4,226.65,0.1,815.94,475.84,340.1
O006012,2026-05-09,C0043,West,Retail,P0010,Coffee Maker,Home & Kitchen,1,276.64,0.05,262.81,205.42,57.39
O006013,2026-05-09,C0004,South,Online,P0005,Laptop Stand,Electronics,1,108.18,0.0,108.18,64.91,43.27
O006014,2026-05-10,C0148,North,Online,P0013,Backpack,Apparel,1,282.71,0.0,282.71,200.74,81.97
O006015,2026-05-10,C0035,North,Retail,P0011,Running Shoes,Apparel,1,291.03,0.15,247.38,135.32,112.06
O006016,2026-05-10,C0368,North,Wholesale,P0002,Smart Watch,Electronics,7,189.4,0.0,1325.8,706.58,619.22
O006017,2026-05-10,C0131,West,Wholesale,P0011,Running Shoes,Apparel,2,291.03,0.0,582.06,270.64,311.42
O006018,2026-05-11,C0129,South,Retail,P0016,Ergonomic Chair,Office Supplies,1,85.32,0.1,76.79,51.43,25.36
O006019,2026-05-11,C0264,South,Retail,P0004,Power Bank,Electronics,2,156.84,0.1,282.31,228.48,53.83
O006020,2026-05-11,C0058,North,Retail,P0018,Notebook Set,Office Supplies,6,171.61,0.2,823.73,513.42,310.31
O006021,2026-05-11,C0091,South,Retail,P0016,Ergonomic Chair,Office Supplies,2,85.32,0.05,162.11,102.86,59.25
O006022,2026-05-11,C0126,North,Retail,P0019,Desk Organizer,Office Supplies,5,260.68,0.05,1238.23,854.75,383.48
O006023,2026-05-11,C0171,East,Retail,P0007,Blender,Home & Kitchen,2,121.55,0.0,243.1,177.52,65.58
O006024,2026-05-11,C0305,East,Retail,P0014,Sunglasses,Apparel,3,226.65,0.1,611.96,356.88,255.08
O006025,2026-05-11,C0197,East,Retail,P0014,Sunglasses,Apparel,4,226.65,0.0,906.6,475.84,430.76
O006026,2026-05-12,C0094,South,Retail,P0011,Running Shoes,Apparel,5,291.03,0.0,1455.15,676.6,778.55
O006027,2026-05-12,C0155,East,Retail,P0015,Wallet,Apparel,6,245.76,0.0,1474.56,898.98,575.58
O006028,2026-05-12,C0066,South,Retail,P0016,Ergonomic Chair,Office Supplies,7,85.32,0.15,507.65,360.01,147.64
O006029,2026-05-13,C0173,South,Online,P0016,Ergonomic Chair,Office Supplies,3,85.32,0.05,243.16,154.29,88.87
O006030,2026-05-13,C0177,South,Online,P0014,Sunglasses,Apparel,3,226.65,0.15,577.96,356.88,221.08
O006031,2026-05-13,C0356,North,Wholesale,P0016,Ergonomic Chair,Office Supplies,5,85.32,0.05,405.27,257.15,148.12
O006032,2026-05-13,C0081,West,Retail,P0011,Running Shoes,Apparel,1,291.03,0.0,291.03,135.32,155.71
O006033,2026-05-13,C0099,South,Wholesale,P0019,Desk Organizer,Office Supplies,5,260.68,0.0,1303.4,854.75,448.65
O006034,2026-05-13,C0002,East,Retail,P0006,Air Fryer,Home & Kitchen,3,298.69,0.1,806.46,456.0,350.46
O006035,2026-05-13,C0235,South,Wholesale,P0019,Desk Organizer,Office Supplies,1,260.68,0.15,221.58,170.95,50.63
O006036,2026-05-13,C0225,South,Wholesale,P0002,Smart Watch,Electronics,7,189.4,0.0,1325.8,706.58,619.22
O006037,2026-05-14,C0008,South,Retail,P0009,Vacuum Cleaner,Home & Kitchen,6,86.66,0.0,519.96,319.44,200.52
O006038,2026-05-14,C0320,South,Retail,P0014,Sunglasses,Apparel,2,226.65,0.0,453.3,237.92,215.38
O006039,2026-05-14,C0179,East,Retail,P0007,Blender,Home & Kitchen,7,121.55,0.0,850.85,621.32,229.53
O006040,2026-05-14,C0325,West,Wholesale,P0003,Bluetooth Speaker,Electronics,6,365.93,0.1,1976.02,1291.98,684.04
O006041,2026-05-14,C0120,North,Online,P0014,Sunglasses,Apparel,7,226.65,0.05,1507.22,832.72,674.5
O006042,2026-05-14,C0198,South,Online,P0020,Monitor Arm,Office Supplies,4,193.94,0.0,775.76,517.6,258.16
O006043,2026-05-14,C0363,West,Wholesale,P0019,Desk Organizer,Office Supplies,2,260.68,0.05,495.29,341.9,153.39
O006044,2026-05-15,C0205,South,Wholesale,P0020,Monitor Arm,Office Supplies,3,193.94,0.1,523.64,388.2,135.44
O006045,2026-05-15,C0240,South,Retail,P0011,Running Shoes,Apparel,1,291.03,0.1,261.93,135.32,126.61
O006046,2026-05-15,C0115,West,Wholesale,P0002,Smart Watch,Electronics,3,189.4,0.0,568.2,302.82,265.38
O006047,2026-05-15,C0176,South,Online,P0013,Backpack,Apparel,2,282.71,0.2,452.34,401.48,50.86
O006048,2026-05-15,C0082,West,Online,P0019,Desk Organizer,Office Supplies,4,260.68,0.0,1042.72,683.8,358.92
O006049,2026-05-15,C0314,East,Retail,P0007,Blender,Home & Kitchen,1,121.55,0.05,115.47,88.76,26.71
O006050,2026-05-15,C0338,East,Retail,P0009,Vacuum Cleaner,Home & Kitchen,5,86.66,0.15,368.3,266.2,102.1
O006051,2026-05-16,C0257,South,Retail,P0002,Smart Watch,Electronics,2,189.4,0.05,359.86,201.88,157.98
O006052,2026-05-16,C0299,North,Retail,P0018,Notebook Set,Office Supplies,7,171.61,0.0,1201.27,598.99,602.28
O006053,2026-05-16,C0246,East,Retail,P0008,Cookware Set,Home & Kitchen,3,144.8,0.2,347.52,207.27,140.25
O006054,2026-05-16,C0015,West,Wholesale,P0007,Blender,Home & Kitchen,1,121.55,0.05,115.47,88.76,26.71
O006055,2026-05-16,C0009,North,Online,P0012,Denim Jacket,Apparel,2,97.06,0.1,174.71,113.64,61.07
O006056,2026-05-16,C0217,West,Online,P0020,Monitor Arm,Office Supplies,7,193.94,0.1,1221.82,905.8,316.02
O006057,2026-05-16,C0188,South,Retail,P0011,Running Shoes,Apparel,7,291.03,0.05,1935.35,947.24,988.11
O006058,2026-05-16,C0285,South,Retail,P0015,Wallet,Apparel,3,245.76,0.05,700.42,449.49,250.93
O006059,2026-05-17,C0024,South,Online,P0012,Denim Jacket,Apparel,5,97.06,0.0,485.3,284.1,201.2
O006060,2026-05-17,C0257,South,Retail,P0012,Denim Jacket,Apparel,4,97.06,0.1,349.42,227.28,122.14
O006061,2026-05-17,C0096,East,Retail,P0002,Smart Watch,Electronics,4,189.4,0.1,681.84,403.76,278.08
O006062,2026-05-17,C0206,South,Retail,P0016,Ergonomic Chair,Office Supplies,3,85.32,0.15,217.57,154.29,63.28
O006063,2026-05-17,C0072,East,Retail,P0014,Sunglasses,Apparel,1,226.65,0.15,192.65,118.96,73.69
O006064,2026-05-17,C0255,West,Retail,P0002,Smart Watch,Electronics,7,189.4,0.0,1325.8,706.58,619.22
O006065,2026-05-17,C0086,West,Online,P0002,Smart Watch,Electronics,4,189.4,0.05,719.72,403.76,315.96
O006066,2026-05-17,C0071,East,Retail,P0012,Denim Jacket,Apparel,2,97.06,0.0,194.12,113.64,80.48
O006067,2026-05-17,C0233,North,Online,P0019,Desk Organizer,Office Supplies,1,260.68,0.05,247.65,170.95,76.7
O006068,2026-05-17,C0083,East,Retail,P0007,Blender,Home & Kitchen,7,121.55,0.15,723.22,621.32,101.9
O006069,2026-05-17,C0369,South,Retail,P0018,Notebook Set,Office Supplies,2,171.61,0.15,291.74,171.14,120.6
O006070,2026-05-17,C0355,West,Wholesale,P0012,Denim Jacket,Apparel,2,97.06,0.0,194.12,113.64,80.48
O006071,2026-05-18,C0016,West,Retail,P0008,Cookware Set,Home & Kitchen,5,144.8,0.2,579.2,345.45,233.75
O006072,2026-05-18,C0169,South,Online,P0007,Blender,Home & Kitchen,4,121.55,0.0,486.2,355.04,131.16
O006073,2026-05-18,C0372,West,Wholesale,P0001,Wireless Earbuds,Electronics,7,46.85,0.0,327.95,169.26,158.69
O006074,2026-05-18,C0057,East,Retail,P0001,Wireless Earbuds,Electronics,7,46.85,0.05,311.55,169.26,142.29
O006075,2026-05-18,C0339,West,Retail,P0003,Bluetooth Speaker,Electronics,2,365.93,0.15,622.08,430.66,191.42
O006076,2026-05-18,C0280,North,Retail,P0015,Wallet,Apparel,5,245.76,0.1,1105.92,749.15,356.77
O006077,2026-05-18,C0367,South,Online,P0002,Smart Watch,Electronics,6,189.4,0.0,1136.4,605.64,530.76
O006078,2026-05-19,C0338,East,Retail,P0011,Running Shoes,Apparel,5,291.03,0.0,1455.15,676.6,778.55
O006079,2026-05-19,C0263,North,Online,P0017,Standing Desk,Office Supplies,3,143.29,0.2,343.9,260.85,83.05
O006080,2026-05-19,C0361,West,Retail,P0003,Bluetooth Speaker,Electronics,5,365.93,0.05,1738.17,1076.65,661.52
O006081,2026-05-19,C0261,South,Wholesale,P0016,Ergonomic Chair,Office Supplies,4,85.32,0.0,341.28,205.72,135.56
O006082,2026-05-19,C0329,East,Online,P0012,Denim Jacket,Apparel,2,97.06,0.05,184.41,113.64,70.77
O006083,2026-05-19,C0324,North,Retail,P0004,Power Bank,Electronics,1,156.84,0.0,156.84,114.24,42.6
O006084,2026-05-20,C0132,North,Online,P0017,Standing Desk,Office Supplies,4,143.29,0.0,573.16,347.8,225.36
O006085,2026-05-20,C0160,West,Wholesale,P0010,Coffee Maker,Home & Kitchen,7,276.64,0.0,1936.48,1437.94,498.54
O006086,2026-05-20,C0194,North,Online,P0002,Smart Watch,Electronics,5,189.4,0.1,852.3,504.7,347.6
O006087,2026-05-20,C0312,East,Retail,P0005,Laptop Stand,Electronics,5,108.18,0.05,513.86,324.55,189.31
O006088,2026-05-20,C0140,South,Online,P0002,Smart Watch,Electronics,5,189.4,0.15,804.95,504.7,300.25
O006089,2026-05-20,C0383,West,Retail,P0009,Vacuum Cleaner,Home & Kitchen,3,86.66,0.1,233.98,159.72,74.26
O006090,2026-05-20,C0342,North,Wholesale,P0014,Sunglasses,Apparel,6,226.65,0.0,1359.9,713.76,646.14
O006091,2026-05-21,C0171,East,Retail,P0018,Notebook Set,Office Supplies,3,171.61,0.05,489.09,256.71,232.38
O006092,2026-05-21,C0384,West,Online,P0009,Vacuum Cleaner,Home & Kitchen,6,86.66,0.0,519.96,319.44,200.52
O006093,2026-05-21,C0287,North,Wholesale,P0004,Power Bank,Electronics,6,156.84,0.0,941.04,685.44,255.6
O006094,2026-05-21,C0215,North,Retail,P0017,Standing Desk,Office Supplies,6,143.29,0.0,859.74,521.7,338.04
O006095,2026-05-21,C0290,North,Online,P0014,Sunglasses,Apparel,5,226.65,0.05,1076.59,594.8,481.79
O006096,2026-05-21,C0066,South,Retail,P0008,Cookware Set,Home & Kitchen,5,144.8,0.0,724.0,345.45,378.55
O006097,2026-05-21,C0074,South,Retail,P0009,Vacuum Cleaner,Home & Kitchen,1,86.66,0.1,77.99,53.24,24.75
O006098,2026-05-21,C0010,East,Online,P0003,Bluetooth Speaker,Electronics,2,365.93,0.1,658.67,430.66,228.01
O006099,2026-05-21,C0184,West,Online,P0020,Monitor Arm,Office Supplies,2,193.94,0.1,349.09,258.8,90.29
O006100,2026-05-21,C0068,East,Retail,P0012,Denim Jacket,Apparel,5,97.06,0.15,412.5,284.1,128.4
O006101,2026-05-21,C0131,West,Wholesale,P0009,Vacuum Cleaner,Home & Kitchen,1,86.66,0.0,86.66,53.24,33.42
O006102,2026-05-21,C0131,West,Wholesale,P0007,Blender,Home & Kitchen,7,121.55,0.05,808.31,621.32,186.99
O006103,2026-05-21,C0262,North,Retail,P0002,Smart Watch,Electronics,1,189.4,0.0,189.4,100.94,88.46
O006104,2026-05-21,C0025,West,Online,P0003,Bluetooth Speaker,Electronics,1,365.93,0.0,365.93,215.33,150.6
O006105,2026-05-21,C0272,West,Retail,P0004,Power Bank,Electronics,3,156.84,0.15,399.94,342.72,57.22
O006106,2026-05-22,C0303,West,Retail,P0002,Smart Watch,Electronics,2,189.4,0.0,378.8,201.88,176.92
O006107,2026-05-22,C0003,South,Online,P0010,Coffee Maker,Home & Kitchen,6,276.64,0.0,1659.84,1232.52,427.32
O006108,2026-05-22,C0077,North,Wholesale,P0012,Denim Jacket,Apparel,4,97.06,0.05,368.83,227.28,141.55
O006109,2026-05-22,C0080,East,Wholesale,P0007,Blender,Home & Kitchen,6,121.55,0.15,619.9,532.56,87.34
O006110,2026-05-23,C0318,South,Retail,P0014,Sunglasses,Apparel,1,226.65,0.05,215.32,118.96,96.36
O006111,2026-05-23,C0063,West,Online,P0001,Wireless Earbuds,Electronics,3,46.85,0.1,126.5,72.54,53.96
O006112,2026-05-23,C0163,West,Retail,P0005,Laptop Stand,Electronics,2,108.18,0.0,216.36,129.82,86.54
O006113,2026-05-23,C0034,West,Online,P0004,Power Bank,Electronics,4,156.84,0.05,595.99,456.96,139.03
O006114,2026-05-23,C0028,South,Wholesale,P0011,Running Shoes,Apparel,2,291.03,0.0,582.06,270.64,311.42
O006115,2026-05-24,C0010,East,Online,P0003,Bluetooth Speaker,Electronics,1,365.93,0.0,365.93,215.33,150.6
O006116,2026-05-24,C0216,North,Retail,P0015,Wallet,Apparel,2,245.76,0.05,466.94,299.66,167.28
O006117,2026-05-24,C0332,North,Wholesale,P0005,Laptop Stand,Electronics,3,108.18,0.1,292.09,194.73,97.36
O006118,2026-05-24,C0119,South,Online,P0017,Standing Desk,Office Supplies,1,143.29,0.05,136.13,86.95,49.18
O006119,2026-05-24,C0243,West,Wholesale,P0004,Power Bank,Electronics,6,156.84,0.15,799.88,685.44,114.44
O006120,2026-05-25,C0266,South,Retail,P0020,Monitor Arm,Office Supplies,4,193.94,0.05,736.97,517.6,219.37
O006121,2026-05-25,C0224,South,Wholesale,P0011,Running Shoes,Apparel,4,291.03,0.05,1105.91,541.28,564.63
O006122,2026-05-25,C0242,North,Online,P0017,Standing Desk,Office Supplies,1,143.29,0.1,128.96,86.95,42.01
O006123,2026-05-25,C0208,West,Online,P0011,Running Shoes,Apparel,5,291.03,0.0,1455.15,676.6,778.55
O006124,2026-05-25,C0363,West,Wholesale,P0017,Standing Desk,Office Supplies,2,143.29,0.0,286.58,173.9,112.68
O006125,2026-05-25,C0083,East,Retail,P0002,Smart Watch,Electronics,6,189.4,0.15,965.94,605.64,360.3
O006126,2026-05-26,C0130,North,Online,P0007,Blender,Home & Kitchen,7,121.55,0.0,850.85,621.32,229.53
O006127,2026-05-26,C0331,North,Online,P0012,Denim Jacket,Apparel,5,97.06,0.05,461.04,284.1,176.94
O006128,2026-05-26,C0254,West,Retail,P0001,Wireless Earbuds,Electronics,3,46.85,0.1,126.5,72.54,53.96
O006129,2026-05-26,C0157,East,Online,P0020,Monitor Arm,Office Supplies,4,193.94,0.05,736.97,517.6,219.37
O006130,2026-05-26,C0001,South,Retail,P0018,Notebook Set,Office Supplies,1,171.61,0.1,154.45,85.57,68.88
O006131,2026-05-26,C0275,East,Online,P0016,Ergonomic Chair,Office Supplies,1,85.32,0.2,68.26,51.43,16.83
O006132,2026-05-26,C0365,North,Retail,P0018,Notebook Set,Office Supplies,3,171.61,0.1,463.35,256.71,206.64
O006133,2026-05-27,C0372,West,Wholesale,P0006,Air Fryer,Home & Kitchen,2,298.69,0.05,567.51,304.0,263.51
O006134,2026-05-27,C0323,West,Online,P0010,Coffee Maker,Home & Kitchen,1,276.64,0.1,248.98,205.42,43.56
O006135,2026-05-27,C0258,West,Retail,P0015,Wallet,Apparel,3,245.76,0.1,663.55,449.49,214.06
O006136,2026-05-27,C0158,East,Retail,P0003,Bluetooth Speaker,Electronics,2,365.93,0.0,731.86,430.66,301.2
O006137,2026-05-27,C0275,East,Online,P0013,Backpack,Apparel,6,282.71,0.0,1696.26,1204.44,491.82
O006138,2026-05-27,C0314,East,Retail,P0016,Ergonomic Chair,Office Supplies,6,85.32,0.1,460.73,308.58,152.15
O006139,2026-05-27,C0005,North,Online,P0002,Smart Watch,Electronics,6,189.4,0.05,1079.58,605.64,473.94
O006140,2026-05-27,C0162,West,Online,P0007,Blender,Home & Kitchen,2,121.55,0.05,230.94,177.52,53.42
O006141,2026-05-27,C0003,South,Online,P0002,Smart Watch,Electronics,1,189.4,0.05,179.93,100.94,78.99
O006142,2026-05-27,C0092,East,Retail,P0005,Laptop Stand,Electronics,1,108.18,0.0,108.18,64.91,43.27
O006143,2026-05-27,C0192,West,Online,P0017,Standing Desk,Office Supplies,5,143.29,0.0,716.45,434.75,281.7
O006144,2026-05-28,C0029,West,Online,P0003,Bluetooth Speaker,Electronics,2,365.93,0.0,731.86,430.66,301.2
O006145,2026-05-28,C0287,North,Wholesale,P0003,Bluetooth Speaker,Electronics,1,365.93,0.1,329.34,215.33,114.01
O006146,2026-05-28,C0002,East,Retail,P0016,Ergonomic Chair,Office Supplies,4,85.32,0.0,341.28,205.72,135.56
O006147,2026-05-28,C0294,West,Retail,P0003,Bluetooth Speaker,Electronics,2,365.93,0.0,731.86,430.66,301.2
O006148,2026-05-28,C0114,West,Retail,P0006,Air Fryer,Home & Kitchen,3,298.69,0.05,851.27,456.0,395.27
O006149,2026-05-29,C0077,North,Wholesale,P0016,Ergonomic Chair,Office Supplies,2,85.32,0.05,162.11,102.86,59.25
O006150,2026-05-29,C0036,South,Retail,P0001,Wireless Earbuds,Electronics,7,46.85,0.15,278.76,169.26,109.5
O006151,2026-05-29,C0315,East,Online,P0007,Blender,Home & Kitchen,4,121.55,0.0,486.2,355.04,131.16
